Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility,Packet loss,Application type
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,network,UDP,48.56,65.75,66.28,50.99,46.89,99.47,0.95,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,HTTP,80.25,66.81,66.28,84.73,76.14,97.27,0.76,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,HTTPS,82.11,66.81,66.28,85.68,78.56,95.34,0.08,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,TCP,70.79,66.81,66.28,75.05,67.94,97.11,0.64,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,ICMP,45.25,66.81,66.28,47.46,43.29,99.19,0.93,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,TWAMP,72.33,66.81,66.28,76.67,69.11,95.64,0.52,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 10:00:00,app,UDP,50.12,66.81,66.28,52.57,48.06,95.28,0.33,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,HTTP,81.03,67.89,66.9,84.51,77.11,99.59,0.78,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,HTTPS,94.3,67.89,66.9,99.47,89.64,96.18,0.77,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,TCP,72.78,67.89,66.9,75.82,68.51,98.8,0.67,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,ICMP,51.14,67.89,66.9,54.44,48.45,96.73,0.96,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,TWAMP,50.2,67.89,66.9,53.06,46.95,98.08,0.02,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,network,UDP,57.86,67.89,66.9,60.85,54.7,99.4,0.26,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,HTTP,70.33,65.92,66.9,74.12,67.6,97.61,0.24,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,HTTPS,92.43,65.92,66.9,97.59,87.96,95.32,0.92,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,TCP,53.45,65.92,66.9,55.7,50.97,95.41,0.39,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,ICMP,54.11,65.92,66.9,57.27,50.78,96.3,0.59,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,TWAMP,68.42,65.92,66.9,71.08,65.15,99.3,0.18,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 10:00:00,app,UDP,56.75,65.92,66.9,60.17,54.58,95.59,0.17,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,HTTP,71.46,67.05,65.54,74.9,67.86,96.66,0.76,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,HTTPS,81.88,67.05,65.54,86.45,78.1,95.58,0.48,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,TCP,71.63,67.05,65.54,74.59,68.05,97.85,0.27,0.04,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,ICMP,59.64,67.05,65.54,63.22,56.42,98.6,0.91,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,TWAMP,65.23,67.05,65.54,67.93,61.34,96.66,0.84,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,network,UDP,52.47,67.05,65.54,54.86,49.73,95.24,0.53,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,HTTP,77.89,64.03,65.54,81.79,74.04,97.66,0.9,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,HTTPS,90.9,64.03,65.54,95.01,87.14,96.06,0.03,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,TCP,82.9,64.03,65.54,86.72,79.42,97.64,0.5,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,ICMP,50.91,64.03,65.54,54.11,48.18,99.01,0.21,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,TWAMP,53.88,64.03,65.54,56.17,50.91,99.18,0.06,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 10:00:00,app,UDP,27.67,64.03,65.54,29.52,26.46,99.87,0.33,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,HTTP,71.01,67.27,67.43,73.95,68.03,95.9,0.24,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,HTTPS,90.77,67.27,67.43,94.95,86.66,98.46,0.17,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,TCP,72.85,67.27,67.43,76.45,69.42,99.2,0.88,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,ICMP,63.72,67.27,67.43,67.01,60.76,96.62,0.89,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,TWAMP,75.93,67.27,67.43,79.9,71.67,99.32,0.43,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,UDP,29.36,67.27,67.43,31.56,27.45,99.77,0.76,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,HTTP,65.95,67.59,67.43,68.66,62.01,95.1,0.22,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,HTTPS,94.56,67.59,67.43,98.93,90.03,99.81,0.75,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,TCP,80.39,67.59,67.43,84.65,75.79,98.02,0.27,0.03,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,ICMP,58.69,67.59,67.43,62.24,55.35,97.65,0.32,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,TWAMP,49.14,67.59,67.43,51.24,47.1,99.88,0.55,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,UDP,56.79,67.59,67.43,60.41,53.38,97.56,0.12,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,HTTP,65.1,61.56,60.39,67.94,62.15,98.73,0.62,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,HTTPS,84.34,61.56,60.39,88.62,80.81,96.01,0.35,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,TCP,68.68,61.56,60.39,72.69,64.85,97.47,0.75,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,ICMP,50.91,61.56,60.39,52.74,47.86,97.34,0.78,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,TWAMP,46.39,61.56,60.39,48.39,44.68,99.0,0.18,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,UDP,53.93,61.56,60.39,56.93,50.74,99.55,0.42,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,HTTP,78.89,59.22,60.39,82.27,75.16,99.77,0.03,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,HTTPS,72.84,59.22,60.39,77.23,69.87,97.48,0.79,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,TCP,79.21,59.22,60.39,82.46,75.81,98.05,0.65,0.05,Communication
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,ICMP,42.1,59.22,60.39,44.83,40.29,97.14,0.24,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,TWAMP,59.0,59.22,60.39,62.7,55.58,98.85,0.39,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,UDP,23.28,59.22,60.39,23.71,21.57,98.93,0.65,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,HTTP,81.39,60.12,61.24,85.06,77.98,95.1,0.42,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,HTTPS,75.7,60.12,61.24,80.26,72.34,95.03,0.57,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,TCP,59.37,60.12,61.24,63.1,55.76,98.89,0.02,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,ICMP,38.94,60.12,61.24,41.47,36.85,98.92,0.22,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,TWAMP,59.28,60.12,61.24,61.47,56.34,98.56,0.03,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,UDP,46.06,60.12,61.24,48.81,43.87,95.32,0.8,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,HTTP,76.8,62.35,61.24,79.89,72.91,95.04,0.31,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,HTTPS,87.49,62.35,61.24,91.76,82.32,95.1,0.84,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,TCP,61.94,62.35,61.24,64.33,59.25,99.0,0.98,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,ICMP,56.42,62.35,61.24,59.96,52.95,97.17,0.04,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,TWAMP,45.47,62.35,61.24,47.56,42.52,99.56,0.54,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,UDP,46.01,62.35,61.24,48.34,43.34,95.93,0.51,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,HTTP,80.81,62.57,65.13,84.25,77.37,98.71,0.01,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,HTTPS,78.18,62.57,65.13,82.45,73.55,98.89,0.63,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,TCP,81.08,62.57,65.13,85.34,76.8,99.39,0.2,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,ICMP,64.55,62.57,65.13,67.71,61.28,99.19,0.48,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,TWAMP,45.63,62.57,65.13,47.42,42.55,98.17,0.21,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,UDP,25.16,62.57,65.13,26.84,23.87,98.85,0.78,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,HTTP,74.27,67.7,65.13,78.1,70.04,99.8,0.4,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,HTTPS,75.23,67.7,65.13,78.64,71.58,96.07,0.25,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,TCP,79.39,67.7,65.13,82.78,76.07,99.22,0.29,0.02,Communication
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,ICMP,61.03,67.7,65.13,63.9,58.5,96.85,0.83,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,TWAMP,63.76,67.7,65.13,67.41,60.01,98.81,0.19,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,UDP,52.52,67.7,65.13,55.2,50.65,99.04,0.6,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,HTTP,73.65,68.82,67.26,77.49,69.72,95.29,0.85,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,HTTPS,91.71,68.82,67.26,95.86,87.09,95.06,0.24,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TCP,73.57,68.82,67.26,77.38,70.45,99.87,0.63,0.04,Communication
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,ICMP,50.28,68.82,67.26,52.18,48.11,97.63,0.14,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TWAMP,74.19,68.82,67.26,77.18,70.47,98.8,0.21,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,UDP,49.51,68.82,67.26,51.57,46.41,96.59,0.07,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTP,77.2,65.71,67.26,80.44,73.97,98.33,0.05,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTPS,87.66,65.71,67.26,92.09,83.0,95.3,0.97,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TCP,63.71,65.71,67.26,66.42,61.09,96.24,0.14,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,ICMP,41.98,65.71,67.26,44.49,39.69,98.63,0.1,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TWAMP,75.96,65.71,67.26,80.37,72.47,95.22,0.22,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,UDP,47.75,65.71,67.26,50.29,46.08,98.85,0.25,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTP,74.79,70.98,68.8,79.28,71.46,96.0,0.88,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTPS,88.25,70.98,68.8,93.31,84.1,99.68,0.99,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TCP,81.84,70.98,68.8,86.7,77.56,99.99,0.05,0.04,Communication
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,ICMP,61.54,70.98,68.8,64.45,57.98,96.01,0.94,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TWAMP,59.49,70.98,68.8,62.42,56.01,99.45,1.0,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,UDP,60.0,70.98,68.8,62.24,56.3,95.99,0.32,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTP,73.3,66.61,68.8,77.09,70.35,96.67,0.34,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTPS,91.76,66.61,68.8,95.89,87.84,96.49,0.78,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TCP,69.22,66.61,68.8,73.27,65.83,98.22,0.38,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,ICMP,56.93,66.61,68.8,59.54,54.76,97.77,0.62,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TWAMP,60.54,66.61,68.8,64.23,57.4,95.21,0.92,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,UDP,47.92,66.61,68.8,51.02,45.36,97.24,0.99,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTP,73.77,64.39,65.9,78.04,70.68,96.16,0.12,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTPS,81.94,64.39,65.9,85.53,78.36,96.75,0.27,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TCP,65.14,64.39,65.9,68.91,62.64,97.5,0.2,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,ICMP,51.01,64.39,65.9,53.96,48.44,96.25,0.74,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TWAMP,55.28,64.39,65.9,57.36,53.25,96.55,0.22,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,UDP,59.17,64.39,65.9,62.6,56.99,97.45,0.06,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTP,70.8,67.42,65.9,73.71,67.95,95.4,0.14,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTPS,83.41,67.42,65.9,87.79,80.04,96.61,0.41,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TCP,61.04,67.42,65.9,63.89,57.78,98.29,0.48,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,ICMP,56.22,67.42,65.9,58.94,53.37,99.36,0.51,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TWAMP,75.73,67.42,65.9,79.84,71.51,99.7,0.67,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,UDP,57.33,67.42,65.9,60.04,55.1,97.76,0.69,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTP,70.01,61.8,64.41,73.9,65.86,99.68,0.02,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTPS,81.83,61.8,64.41,85.78,77.29,99.37,0.92,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TCP,53.49,61.8,64.41,56.42,50.52,95.2,0.99,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,ICMP,53.11,61.8,64.41,55.33,50.66,95.9,0.49,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TWAMP,57.51,61.8,64.41,60.74,54.72,96.43,0.07,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,UDP,54.85,61.8,64.41,57.26,52.86,97.18,0.81,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTP,79.04,67.02,64.41,82.29,75.28,96.9,0.6,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTPS,94.94,67.02,64.41,99.48,89.96,96.66,0.91,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TCP,69.94,67.02,64.41,72.97,65.85,98.78,0.69,0.04,Communication
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,ICMP,62.96,67.02,64.41,66.7,59.28,95.49,0.68,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TWAMP,56.87,67.02,64.41,60.08,53.87,96.16,0.11,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,UDP,38.36,67.02,64.41,40.49,35.91,98.12,0.88,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTP,79.94,62.66,61.78,84.46,76.7,96.62,0.32,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTPS,89.17,62.66,61.78,93.54,84.73,98.68,0.54,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TCP,56.57,62.66,61.78,59.95,53.06,97.61,0.66,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,ICMP,50.5,62.66,61.78,53.66,47.83,95.51,0.25,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TWAMP,67.04,62.66,61.78,69.77,64.03,96.42,0.2,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,UDP,32.71,62.66,61.78,34.99,31.12,95.86,0.21,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTP,68.94,60.9,61.78,72.79,65.76,96.23,1.0,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTPS,88.56,60.9,61.78,93.53,84.23,97.96,0.19,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TCP,54.01,60.9,61.78,57.39,50.99,99.12,0.67,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,ICMP,42.87,60.9,61.78,44.27,40.88,96.33,0.52,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TWAMP,73.27,60.9,61.78,76.86,69.5,96.61,0.2,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,UDP,37.75,60.9,61.78,39.38,35.88,96.08,0.8,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTP,68.52,61.63,65.55,72.12,65.46,98.53,0.24,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTPS,88.97,61.63,65.55,93.23,85.15,97.82,0.19,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TCP,65.72,61.63,65.55,68.69,63.23,99.24,0.06,0.04,Communication
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,ICMP,54.09,61.63,65.55,56.97,51.81,96.24,0.96,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TWAMP,47.24,61.63,65.55,49.5,44.18,97.17,0.65,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,UDP,45.25,61.63,65.55,47.91,42.78,97.02,0.58,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTP,68.27,69.47,65.55,72.26,65.22,97.32,0.55,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTPS,89.11,69.47,65.55,93.65,84.33,98.03,0.98,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TCP,83.47,69.47,65.55,87.88,79.71,98.67,0.04,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,ICMP,54.09,69.47,65.55,56.6,51.99,95.17,0.23,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TWAMP,70.83,69.47,65.55,74.3,67.47,98.75,0.06,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,UDP,51.03,69.47,65.55,52.94,48.03,99.39,0.66,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTP,76.67,62.36,60.89,81.08,72.32,95.01,0.19,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTPS,75.7,62.36,60.89,78.7,72.1,98.19,0.57,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TCP,83.31,62.36,60.89,87.66,79.32,97.47,0.26,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,ICMP,44.02,62.36,60.89,46.07,42.5,95.63,0.96,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TWAMP,45.64,62.36,60.89,47.26,43.31,97.99,0.29,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,UDP,48.84,62.36,60.89,51.86,47.0,97.8,0.82,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTP,71.03,59.41,60.89,73.95,67.36,98.37,0.69,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTPS,72.76,59.41,60.89,76.07,68.73,95.63,0.44,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TCP,62.19,59.41,60.89,65.36,59.73,99.15,0.87,0.04,Communication
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,ICMP,45.89,59.41,60.89,47.93,44.36,97.94,0.78,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TWAMP,59.03,59.41,60.89,62.64,55.54,95.03,0.84,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,UDP,45.59,59.41,60.89,47.76,43.42,98.6,0.67,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTP,74.95,62.01,64.17,78.13,70.9,99.6,0.7,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTPS,74.32,62.01,64.17,77.47,70.13,99.59,0.4,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TCP,63.91,62.01,64.17,66.6,60.76,98.83,0.46,0.04,Communication
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,ICMP,59.57,62.01,64.17,63.14,56.4,97.31,0.12,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TWAMP,65.95,62.01,64.17,69.57,63.23,98.11,0.84,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,UDP,33.37,62.01,64.17,34.52,32.26,97.1,0.45,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTP,72.99,66.33,64.17,76.27,68.7,98.86,0.55,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTPS,86.74,66.33,64.17,91.34,83.19,96.57,0.96,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TCP,57.13,66.33,64.17,59.35,54.32,96.8,0.77,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,ICMP,59.58,66.33,64.17,63.22,56.95,97.13,0.66,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TWAMP,71.01,66.33,64.17,74.85,67.45,97.13,0.01,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,UDP,50.5,66.33,64.17,52.64,48.26,97.9,0.55,0.01,Communication
