Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TCP,77.69455502559398,61.61,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,ICMP,45.23357204331471,61.61,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TWAMP,62.75306511842986,61.61,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,UDP,24.630668751308257,61.61,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTP,68.72754416254433,63.51,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTPS,83.4206927211161,63.51,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TCP,55.15998270385703,63.51,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,ICMP,73.02443944203003,63.51,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TWAMP,72.21104141033777,63.51,62.56
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,UDP,28.518959230166793,63.51,62.56
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTP,80.07378382956303,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTPS,85.82943802035031,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TCP,82.67616983776577,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,ICMP,92.59315220198329,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TWAMP,51.8059230519524,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,UDP,33.876206251680294,71.14,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTP,74.30026115902871,57.6,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTPS,90.92200113033357,57.6,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TCP,62.71815986228983,57.6,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,ICMP,38.40808928703816,57.6,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TWAMP,48.541819384474884,57.6,64.37
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,UDP,30.734115410931874,57.6,64.37
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTP,71.58778923528831,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTPS,95.73019888503296,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TCP,57.38056518475634,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,ICMP,72.78214291873451,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TWAMP,63.19286734357101,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,UDP,61.26824152383466,70.32,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTP,67.92883540839053,67.94,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTPS,94.65692469487267,67.94,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TCP,77.28047673739965,67.94,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,ICMP,69.3162828240715,67.94,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TWAMP,50.8584197250608,67.94,69.13
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,UDP,47.62778855793847,67.94,69.13
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTP,78.80538649411847,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTPS,92.67803264768881,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TCP,65.03725072337751,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,ICMP,75.43568829551727,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TWAMP,71.35357615768513,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,UDP,34.25985181296565,69.59,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTP,75.82645779652368,69.93,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTPS,84.49361648900286,69.93,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TCP,54.935613224680914,69.93,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,ICMP,82.08267875952265,69.93,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TWAMP,63.01063900973608,69.93,69.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,UDP,59.20272170287572,69.93,69.76
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTP,80.00104989871129,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTPS,81.92583404613724,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TCP,54.94635796747809,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,ICMP,66.98380462836703,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TWAMP,74.68744169998728,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,UDP,47.63433208125004,67.7,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTP,67.94917197213836,66.32,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTPS,82.4817455261912,66.32,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TCP,70.76634172228361,66.32,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,ICMP,43.63919464059447,66.32,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TWAMP,72.13623607520142,66.32,67.01
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,UDP,60.917901551966416,66.32,67.01
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTP,80.7509329564531,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTPS,92.71241633058435,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TCP,73.16978356350377,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,ICMP,70.44546766525889,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TWAMP,60.908559782026295,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,UDP,51.2160922158619,71.53,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTP,67.12032052227634,69.31,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTPS,84.24713587325003,69.31,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TCP,66.38988535426773,69.31,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,ICMP,84.23973806047476,69.31,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TWAMP,51.098614560203714,69.31,70.42
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,UDP,62.77788595592531,69.31,70.42
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTP,78.55846494651107,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTPS,93.54368084500743,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TCP,82.38698786565877,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,ICMP,57.06178568125131,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TWAMP,71.73595264603597,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,UDP,60.66100432319597,73.99,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTP,71.2343361962343,67.56,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTPS,94.39484759381682,67.56,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TCP,87.35708185451574,67.56,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,ICMP,43.17712318884163,67.56,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TWAMP,62.00048247826881,67.56,70.78
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,UDP,47.1969158031953,67.56,70.78
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTP,65.99830864698126,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTPS,85.18103614291665,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TCP,65.41256181873969,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,ICMP,97.0061027022376,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TWAMP,64.70293669451667,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,UDP,59.78872858866045,73.01,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTP,71.33317242356915,72.57,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTPS,92.5662348894178,72.57,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TCP,87.73006079887566,72.57,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,ICMP,91.90689513215052,72.57,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TWAMP,54.87228609516008,72.57,72.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,UDP,37.01579208961158,72.57,72.79
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,HTTP,80.2345830674578,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,HTTPS,92.98096617994314,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,TCP,81.42837712722822,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,ICMP,83.90114221463885,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,TWAMP,70.46456226883328,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,UDP,51.713800355402356,76.79,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,HTTP,65.96273321458551,64.66,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,HTTPS,97.89144518793964,64.66,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,TCP,71.73674136681606,64.66,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,ICMP,60.00629482528555,64.66,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,TWAMP,70.9025623151002,64.66,70.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,UDP,21.439573630360254,64.66,70.72
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,HTTP,77.45812844786238,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,HTTPS,94.1653954967358,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,TCP,71.30067100785465,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,ICMP,70.94670666035194,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,TWAMP,58.713016826463715,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,UDP,26.272390483103422,66.48,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,HTTP,80.77061147894983,63.55,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,HTTPS,83.19806323257485,63.55,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,TCP,80.43829021305874,63.55,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,ICMP,44.03858618203962,63.55,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,TWAMP,55.4416924575088,63.55,65.01
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,UDP,37.3870837107911,63.55,65.01
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,HTTP,70.08771530726834,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,HTTPS,82.78787000607437,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,TCP,73.1142911517934,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,ICMP,61.76398507159222,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,TWAMP,50.74841342912693,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,UDP,26.586450887692425,60.85,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,HTTP,67.93483794986065,68.42,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,HTTPS,91.0290782685238,68.42,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,TCP,66.18145584517796,68.42,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,ICMP,70.49772563984521,68.42,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,TWAMP,53.961201566003275,68.42,64.63
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,UDP,60.9192293395624,68.42,64.63
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,HTTP,75.81185148722582,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,HTTPS,83.20799492259037,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,TCP,81.444553337032,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,ICMP,40.263762258732434,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,TWAMP,57.426954817875696,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,UDP,42.723168691476204,63.48,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,HTTP,69.37079262626122,66.97,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,HTTPS,81.97884632909633,66.97,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,TCP,82.39055886745808,66.97,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,ICMP,54.13339809401014,66.97,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,TWAMP,75.06061805198586,66.97,65.23
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,UDP,38.913494935288185,66.97,65.23
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,HTTP,76.5089754149272,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,HTTPS,91.75926734635539,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,TCP,70.66355415301393,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,ICMP,96.11516373063152,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,TWAMP,69.42343775219763,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,UDP,56.27383136851592,76.79,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,HTTP,66.87770555501861,65.01,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,HTTPS,97.82219926374793,65.01,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,TCP,75.84305356496775,65.01,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,ICMP,43.75486411450028,65.01,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,TWAMP,61.92797407390482,65.01,70.9
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,UDP,43.856580593380535,65.01,70.9
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,HTTP,80.45276307099644,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,HTTPS,92.38891943418338,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,TCP,67.44644284302419,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,ICMP,76.2830852157867,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,TWAMP,54.589867570280084,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,UDP,52.6801492492897,70.64,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,HTTP,74.8621658059299,67.8,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,HTTPS,93.66779119309749,67.8,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,TCP,62.79013965648214,67.8,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,ICMP,65.17583980493191,67.8,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,TWAMP,47.36111375094125,67.8,69.22
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,UDP,62.94194291466635,67.8,69.22
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,HTTP,67.72719655352954,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,HTTPS,88.90350009521583,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,TCP,81.57015492232664,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,ICMP,45.528739770080115,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,TWAMP,66.58901014206945,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,UDP,44.22984663566227,65.76,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,HTTP,77.44436621263598,63.59,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,HTTPS,94.98473437071566,63.59,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,TCP,53.388909407389995,63.59,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,ICMP,46.56109634842431,63.59,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,TWAMP,61.83451412266359,63.59,64.68
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,app,UDP,47.352511332624964,63.59,64.68
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,HTTP,70.65693718494792,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,HTTPS,97.15829324826001,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,TCP,86.93547642963784,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,ICMP,79.63144556780634,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,TWAMP,59.84997064776144,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,network,UDP,50.09597194938569,74.05,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,HTTP,79.07966134520535,70.62,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,HTTPS,85.33655131985356,70.62,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,TCP,70.7754003711141,70.62,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,ICMP,77.86728926247127,70.62,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,TWAMP,58.02236101860126,70.62,72.34
Ontario,43.641128,-79.387787,2023-06-02 00:00:00,app,UDP,52.65656324725313,70.62,72.34
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,HTTP,66.6816595852776,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,HTTPS,97.89203823715467,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,TCP,71.23844416115696,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,ICMP,53.04584958422723,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,TWAMP,64.89671698974675,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,network,UDP,50.752728005193134,67.42,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,HTTP,80.13761810509584,67.62,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,HTTPS,81.63277566232149,67.62,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,TCP,79.85986395877585,67.62,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,ICMP,89.61842223815378,67.62,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,TWAMP,52.70855737028092,67.62,67.52
Manitoba,49.894225,-97.131744,2023-06-02 00:00:00,app,UDP,21.78086405718644,67.62,67.52
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,HTTP,66.73571055112494,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,HTTPS,83.04497309417985,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,TCP,58.42479329840709,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,ICMP,80.82149406317058,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,TWAMP,68.47129561030258,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,network,UDP,62.49292462651499,70.0,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,HTTP,74.51152029848635,72.98,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,HTTPS,84.964174837905,72.98,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,TCP,64.48400629043257,72.98,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,ICMP,94.14417548046123,72.98,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,TWAMP,58.74731237805844,72.98,71.49
Quebec,45.505294,-73.613987,2023-06-02 02:00:00,app,UDP,61.05392871837377,72.98,71.49
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,HTTP,80.14819845930259,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,HTTPS,92.74599886779335,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,TCP,57.83027778349572,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,ICMP,40.98453060422032,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,TWAMP,46.64814454356925,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,network,UDP,52.52030382635162,61.81,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,HTTP,67.32128074303992,72.46,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,HTTPS,90.25004600916404,72.46,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,TCP,79.71593924058712,72.46,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,ICMP,76.49840742867147,72.46,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,TWAMP,67.5854629477294,72.46,67.13
Ontario,43.641128,-79.387787,2023-06-02 02:00:00,app,UDP,53.36192054923026,72.46,67.13
Manitoba,49.894225,-97.131744,2023-06-02 02:00:00,network,HTTP,80.59694867171683,70.81,70.16
Manitoba,49.894225,-97.131744,2023-06-02 02:00:00,network,HTTPS,97.35979587560229,70.81,70.16
Manitoba,49.894225,-97.131744,2023-06-02 02:00:00,network,TCP,79.79862315246675,70.81,70.16
